location_id,sensor_type,reading_value,unit,quality_score,timestamp,metadata
LOC_002,HUMIDITY,29.506,%,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_002,AIR_QUALITY,23.262,AQI,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_002,TEMPERATURE,12.18,°C,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_002,DUST_PM25,1.055,µg/m³,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_003,CO2,163.859,ppm,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_003,HUMIDITY,39.784,%,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_003,AIR_QUALITY,11.759,AQI,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_003,TEMPERATURE,13.212,°C,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_003,DUST_PM25,4.608,µg/m³,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_004,CO2,251.328,ppm,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_004,HUMIDITY,38.025,%,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_004,AIR_QUALITY,25.816,AQI,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_004,TEMPERATURE,19.894,°C,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_004,DUST_PM25,3.942,µg/m³,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,CO2,324.416,ppm,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_005,HUMIDITY,24.369,%,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,AIR_QUALITY,10.073,AQI,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_005,TEMPERATURE,12.331,°C,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_005,DUST_PM25,4.267,µg/m³,100,2025-09-20T03:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_001,CO2,400.299,ppm,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_001,HUMIDITY,52.226,%,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,AIR_QUALITY,12.885,AQI,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_001,TEMPERATURE,17.348,°C,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_001,DUST_PM25,11.12,µg/m³,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,CO2,242.718,ppm,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_002,HUMIDITY,23.393,%,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,AIR_QUALITY,18.4,AQI,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_002,TEMPERATURE,10.968,°C,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_002,DUST_PM25,7.424,µg/m³,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_003,CO2,212.798,ppm,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_003,HUMIDITY,31.088,%,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_003,AIR_QUALITY,9.065,AQI,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_003,TEMPERATURE,11.509,°C,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_003,DUST_PM25,2.14,µg/m³,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_004,CO2,490.638,ppm,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_004,HUMIDITY,27.928,%,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_004,AIR_QUALITY,18.563,AQI,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_004,TEMPERATURE,16.102,°C,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_004,DUST_PM25,4.877,µg/m³,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,CO2,276.213,ppm,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,27.492,%,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_005,AIR_QUALITY,27.501,AQI,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_005,TEMPERATURE,11.964,°C,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_005,DUST_PM25,8.324,µg/m³,100,2025-09-20T03:31:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,CO2,438.667,ppm,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_001,HUMIDITY,48.083,%,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_001,AIR_QUALITY,21.14,AQI,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_001,TEMPERATURE,19.921,°C,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_001,DUST_PM25,5.831,µg/m³,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,CO2,290.377,ppm,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_002,HUMIDITY,28.905,%,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_002,AIR_QUALITY,10.879,AQI,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,TEMPERATURE,14.315,°C,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_002,DUST_PM25,4.497,µg/m³,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_003,CO2,262.291,ppm,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_003,HUMIDITY,26.668,%,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_003,AIR_QUALITY,18.954,AQI,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_003,TEMPERATURE,12.999,°C,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_003,DUST_PM25,2.713,µg/m³,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_004,CO2,469.431,ppm,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_004,HUMIDITY,39.696,%,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_004,AIR_QUALITY,13.562,AQI,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_004,TEMPERATURE,17.782,°C,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_004,DUST_PM25,1.384,µg/m³,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_005,CO2,238.913,ppm,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,32.729,%,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_005,AIR_QUALITY,3.901,AQI,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_005,TEMPERATURE,14.255,°C,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_005,DUST_PM25,4.064,µg/m³,100,2025-09-20T03:21:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_001,CO2,360.793,ppm,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_001,HUMIDITY,52.944,%,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_001,AIR_QUALITY,38.153,AQI,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_001,TEMPERATURE,17.069,°C,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_001,DUST_PM25,6.955,µg/m³,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_002,CO2,249.602,ppm,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,HUMIDITY,26.193,%,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_002,AIR_QUALITY,23.795,AQI,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,TEMPERATURE,12.848,°C,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_002,DUST_PM25,2.244,µg/m³,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_003,CO2,295.484,ppm,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_003,HUMIDITY,18.288,%,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_003,AIR_QUALITY,21.705,AQI,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_003,TEMPERATURE,12.115,°C,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_003,DUST_PM25,2.934,µg/m³,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_004,CO2,367.75,ppm,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_004,HUMIDITY,34.482,%,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_004,AIR_QUALITY,37.397,AQI,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_004,TEMPERATURE,16.907,°C,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_004,DUST_PM25,7.482,µg/m³,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_005,CO2,184.793,ppm,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,35.726,%,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_005,AIR_QUALITY,6.351,AQI,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,TEMPERATURE,11.515,°C,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_005,DUST_PM25,3.623,µg/m³,100,2025-09-20T03:11:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_001,CO2,253.218,ppm,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_001,HUMIDITY,48.832,%,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_001,AIR_QUALITY,13.099,AQI,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_001,TEMPERATURE,19.632,°C,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_001,DUST_PM25,9.418,µg/m³,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_002,CO2,208.215,ppm,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,HUMIDITY,25.169,%,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_002,AIR_QUALITY,16.858,AQI,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_002,TEMPERATURE,14.771,°C,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_002,DUST_PM25,7.396,µg/m³,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_003,CO2,180.663,ppm,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_003,HUMIDITY,27.22,%,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_003,AIR_QUALITY,0,AQI,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_003,TEMPERATURE,8.945,°C,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_003,DUST_PM25,2.537,µg/m³,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_004,CO2,356.612,ppm,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_004,HUMIDITY,37.737,%,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_004,AIR_QUALITY,0,AQI,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_004,TEMPERATURE,18.215,°C,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_004,DUST_PM25,0.701,µg/m³,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_005,CO2,404.882,ppm,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_005,HUMIDITY,39.206,%,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_005,AIR_QUALITY,1.618,AQI,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": false}"
LOC_005,TEMPERATURE,16.495,°C,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_005,DUST_PM25,5.88,µg/m³,100,2025-09-20T03:01:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,CO2,287.933,ppm,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_001,HUMIDITY,44.688,%,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,AIR_QUALITY,40.114,AQI,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_001,TEMPERATURE,21.107,°C,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_001,DUST_PM25,4.022,µg/m³,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_002,CO2,407.338,ppm,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_002,HUMIDITY,26.508,%,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_002,AIR_QUALITY,25.89,AQI,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_002,TEMPERATURE,11.765,°C,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_002,DUST_PM25,5.478,µg/m³,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_003,CO2,336.603,ppm,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_003,HUMIDITY,30.613,%,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_003,AIR_QUALITY,3.645,AQI,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_003,TEMPERATURE,15.08,°C,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_003,DUST_PM25,4.157,µg/m³,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": true}"
LOC_004,CO2,361.451,ppm,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_004,HUMIDITY,40.839,%,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.1"", ""temperature_compensation"": true}"
LOC_004,AIR_QUALITY,25.926,AQI,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_004,TEMPERATURE,19.139,°C,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_004,DUST_PM25,5.253,µg/m³,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_005,CO2,239.379,ppm,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_005,HUMIDITY,39.338,%,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_005,AIR_QUALITY,3.8,AQI,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_005,TEMPERATURE,15.417,°C,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": false}"
LOC_005,DUST_PM25,0,µg/m³,100,2025-09-20T02:51:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": true}"
LOC_001,CO2,485.001,ppm,100,2025-09-20T02:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
LOC_001,HUMIDITY,34.31,%,100,2025-09-20T02:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": false}"
LOC_001,AIR_QUALITY,35.766,AQI,100,2025-09-20T02:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.4"", ""temperature_compensation"": false}"
LOC_001,TEMPERATURE,21.146,°C,100,2025-09-20T02:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.5"", ""temperature_compensation"": false}"
LOC_001,DUST_PM25,4.227,µg/m³,100,2025-09-20T02:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,CO2,278.299,ppm,100,2025-09-20T02:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,HUMIDITY,33.053,%,100,2025-09-20T02:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.2"", ""temperature_compensation"": true}"
LOC_002,AIR_QUALITY,14.63,AQI,100,2025-09-20T02:41:02.691304,"{""calibration_date"": ""2025-08-21"", ""sensor_version"": ""v2.3"", ""temperature_compensation"": true}"
